x,y,z
1.512752532958984375e+02,1.717975158691406250e+02,1.370338559150695801e+00
1.513270263671875000e+02,1.719369659423828125e+02,1.370338559150695801e+00
1.513787994384765625e+02,1.720764160156250000e+02,1.370338559150695801e+00
1.514305725097656250e+02,1.722158660888671875e+02,1.370338559150695801e+00
1.514823455810546875e+02,1.723553161621093750e+02,1.370338439941406250e+00
1.515341186523437500e+02,1.724947814941406250e+02,1.370338439941406250e+00
1.515859069824218750e+02,1.726342163085937500e+02,1.370338439941406250e+00
1.516376800537109375e+02,1.727736663818359375e+02,1.370338439941406250e+00
1.516894531250000000e+02,1.729131164550781250e+02,1.370338439941406250e+00
1.517412261962890625e+02,1.730525665283203125e+02,1.370338559150695801e+00
1.517929992675781250e+02,1.731920166015625000e+02,1.370338559150695801e+00
1.518447723388671875e+02,1.733314666748046875e+02,1.370338559150695801e+00
1.518965454101562500e+02,1.734709167480468750e+02,1.370338559150695801e+00
1.519483184814453125e+02,1.736103820800781250e+02,1.370338559150695801e+00
1.520000915527343750e+02,1.737498168945312500e+02,1.370338559150695801e+00
1.520518798828125000e+02,1.738892669677734375e+02,1.370338559150695801e+00
1.521036376953125000e+02,1.740287170410156250e+02,1.370338559150695801e+00
1.521554260253906250e+02,1.741681823730468750e+02,1.370338559150695801e+00
1.522071990966796875e+02,1.743076171875000000e+02,1.370338559150695801e+00
1.522589721679687500e+02,1.744470672607421875e+02,1.370338439941406250e+00
1.523107452392578125e+02,1.745865173339843750e+02,1.370338559150695801e+00
1.523625183105468750e+02,1.747259674072265625e+02,1.370338559150695801e+00
1.524142913818359375e+02,1.748654174804687500e+02,1.370338559150695801e+00
1.524660644531250000e+02,1.750048675537109375e+02,1.370338439941406250e+00
1.525178375244140625e+02,1.751443176269531250e+02,1.370338439941406250e+00
1.525696258544921875e+02,1.752837829589843750e+02,1.370338439941406250e+00
1.526213989257812500e+02,1.754232177734375000e+02,1.370338439941406250e+00
1.526731567382812500e+02,1.755626831054687500e+02,1.370338439941406250e+00
1.527249450683593750e+02,1.757021179199218750e+02,1.370338439941406250e+00
1.527767181396484375e+02,1.758415832519531250e+02,1.370338439941406250e+00
1.528284912109375000e+02,1.759810180664062500e+02,1.370338439941406250e+00
1.528802642822265625e+02,1.761204833984375000e+02,1.370338439941406250e+00
1.529320373535156250e+02,1.762599182128906250e+02,1.370338439941406250e+00
1.529838256835937500e+02,1.763993835449218750e+02,1.370338439941406250e+00
1.530355987548828125e+02,1.765388183593750000e+02,1.370338439941406250e+00
1.530873718261718750e+02,1.766782836914062500e+02,1.370338439941406250e+00
1.531391448974609375e+02,1.768177185058593750e+02,1.370338439941406250e+00
1.531909179687500000e+02,1.769571838378906250e+02,1.370338439941406250e+00
1.532426910400390625e+02,1.770966186523437500e+02,1.370338439941406250e+00
1.532944641113281250e+02,1.772360839843750000e+02,1.370338439941406250e+00
1.533462371826171875e+02,1.773755340576171875e+02,1.370338439941406250e+00
1.533980102539062500e+02,1.775149841308593750e+02,1.370338439941406250e+00
1.534497833251953125e+02,1.776544342041015625e+02,1.370338439941406250e+00
1.535015716552734375e+02,1.777938842773437500e+02,1.370338439941406250e+00
1.535533447265625000e+02,1.779333190917968750e+02,1.370338439941406250e+00
1.536051177978515625e+02,1.780727844238281250e+02,1.370338439941406250e+00
1.536568908691406250e+02,1.782122344970703125e+02,1.370338439941406250e+00
1.537086639404296875e+02,1.783516845703125000e+02,1.370338439941406250e+00
1.537604370117187500e+02,1.784911346435546875e+02,1.370338439941406250e+00
1.538122253417968750e+02,1.786305847167968750e+02,1.370338439941406250e+00
1.538639831542968750e+02,1.787700347900390625e+02,1.370338439941406250e+00
1.539157714843750000e+02,1.789094848632812500e+02,1.370338439941406250e+00
1.539675292968750000e+02,1.790489349365234375e+02,1.370338439941406250e+00
1.540193176269531250e+02,1.791883850097656250e+02,1.370338439941406250e+00
1.540710906982421875e+02,1.793278350830078125e+02,1.370338559150695801e+00
1.541228637695312500e+02,1.794672851562500000e+02,1.370338559150695801e+00
1.541746368408203125e+02,1.796067352294921875e+02,1.370338439941406250e+00
1.542264099121093750e+02,1.797461853027343750e+02,1.370338439941406250e+00
1.542781982421875000e+02,1.798856353759765625e+02,1.370338439941406250e+00
1.543299713134765625e+02,1.800250854492187500e+02,1.370338439941406250e+00
1.543817443847656250e+02,1.801645355224609375e+02,1.370338439941406250e+00
1.544335021972656250e+02,1.803039855957031250e+02,1.370338439941406250e+00
1.544852752685546875e+02,1.804434356689453125e+02,1.370338439941406250e+00
1.545370635986328125e+02,1.805828857421875000e+02,1.370338439941406250e+00
1.545888366699218750e+02,1.807223510742187500e+02,1.370338439941406250e+00
1.546427764892578125e+02,1.808608551025390625e+02,1.370338439941406250e+00
1.547084350585937500e+02,1.809943237304687500e+02,1.370338439941406250e+00
1.547741241455078125e+02,1.811277923583984375e+02,1.370338439941406250e+00
1.548397979736328125e+02,1.812612457275390625e+02,1.370338439941406250e+00
1.549054870605468750e+02,1.813947143554687500e+02,1.370338439941406250e+00
1.549711761474609375e+02,1.815281982421875000e+02,1.370338439941406250e+00
1.550368347167968750e+02,1.816616668701171875e+02,1.370338439941406250e+00
1.551025238037109375e+02,1.817951202392578125e+02,1.370338439941406250e+00
1.551682128906250000e+02,1.819285888671875000e+02,1.370338439941406250e+00
1.552338867187500000e+02,1.820620574951171875e+02,1.370338439941406250e+00
1.552995605468750000e+02,1.821955261230468750e+02,1.370338439941406250e+00
1.553652496337890625e+02,1.823289794921875000e+02,1.370338439941406250e+00
1.554309234619140625e+02,1.824624481201171875e+02,1.370338439941406250e+00
1.554966125488281250e+02,1.825959320068359375e+02,1.370338439941406250e+00
1.555622863769531250e+02,1.827293701171875000e+02,1.370338439941406250e+00
1.556279602050781250e+02,1.828628540039062500e+02,1.370338439941406250e+00
1.556936340332031250e+02,1.829963226318359375e+02,1.370338439941406250e+00
1.557593231201171875e+02,1.831297912597656250e+02,1.370338439941406250e+00
1.558250122070312500e+02,1.832632446289062500e+02,1.370338439941406250e+00
1.558906860351562500e+02,1.833967132568359375e+02,1.370338439941406250e+00
1.559563598632812500e+02,1.835301818847656250e+02,1.370338439941406250e+00
1.560220336914062500e+02,1.836636505126953125e+02,1.370338439941406250e+00
1.560877227783203125e+02,1.837971191406250000e+02,1.370338439941406250e+00
1.561533966064453125e+02,1.839305725097656250e+02,1.370338439941406250e+00
1.562190856933593750e+02,1.840640563964843750e+02,1.370338439941406250e+00
1.562847595214843750e+02,1.841975097656250000e+02,1.370338439941406250e+00
1.563504333496093750e+02,1.843309783935546875e+02,1.370338439941406250e+00
1.564161071777343750e+02,1.844644470214843750e+02,1.370338439941406250e+00
1.564817962646484375e+02,1.845979003906250000e+02,1.370338439941406250e+00
1.565474853515625000e+02,1.847313842773437500e+02,1.370338439941406250e+00
1.566131591796875000e+02,1.848648376464843750e+02,1.370338439941406250e+00
1.566788330078125000e+02,1.849983062744140625e+02,1.370338439941406250e+00
1.567445068359375000e+02,1.851317749023437500e+02,1.370338439941406250e+00
1.568101959228515625e+02,1.852652435302734375e+02,1.370338439941406250e+00
1.568758850097656250e+02,1.853987121582031250e+02,1.370338439941406250e+00
1.569415588378906250e+02,1.855321655273437500e+02,1.370338439941406250e+00
1.570072326660156250e+02,1.856656494140625000e+02,1.370338439941406250e+00
1.570729217529296875e+02,1.857991027832031250e+02,1.370338439941406250e+00
1.571385955810546875e+02,1.859325866699218750e+02,1.370338439941406250e+00
1.572042846679687500e+02,1.860660400390625000e+02,1.370338439941406250e+00
1.572699584960937500e+02,1.861994934082031250e+02,1.370338439941406250e+00
1.573356323242187500e+02,1.863329772949218750e+02,1.370338439941406250e+00
1.574013214111328125e+02,1.864664306640625000e+02,1.370338439941406250e+00
1.574669952392578125e+02,1.865998992919921875e+02,1.370338439941406250e+00
1.575326843261718750e+02,1.867333679199218750e+02,1.370338439941406250e+00
1.575983581542968750e+02,1.868668365478515625e+02,1.370338439941406250e+00
1.576640319824218750e+02,1.870003051757812500e+02,1.370338439941406250e+00
1.577297210693359375e+02,1.871337585449218750e+02,1.370338439941406250e+00
1.577953796386718750e+02,1.872672271728515625e+02,1.370338439941406250e+00
1.578610687255859375e+02,1.874006958007812500e+02,1.370338439941406250e+00
1.579267425537109375e+02,1.875341796875000000e+02,1.370338439941406250e+00
1.579924316406250000e+02,1.876676330566406250e+02,1.370338439941406250e+00
1.580581054687500000e+02,1.878011016845703125e+02,1.370338439941406250e+00
1.581237945556640625e+02,1.879345703125000000e+02,1.370338439941406250e+00
1.581894836425781250e+02,1.880680236816406250e+02,1.370338439941406250e+00
1.582551574707031250e+02,1.882014923095703125e+02,1.370338439941406250e+00
1.583208312988281250e+02,1.883349609375000000e+02,1.370338439941406250e+00
1.583865051269531250e+02,1.884684295654296875e+02,1.370338439941406250e+00
1.584521789550781250e+02,1.886018829345703125e+02,1.370338439941406250e+00
1.585178680419921875e+02,1.887353668212890625e+02,1.370338439941406250e+00
1.585835571289062500e+02,1.888688354492187500e+02,1.370338439941406250e+00
1.586492309570312500e+02,1.890022888183593750e+02,1.370338439941406250e+00
1.587149047851562500e+02,1.891357574462890625e+02,1.370338439941406250e+00
1.587886810302734375e+02,1.892645874023437500e+02,1.370338439941406250e+00
1.588706054687500000e+02,1.893887481689453125e+02,1.370338439941406250e+00
1.589525146484375000e+02,1.895129089355468750e+02,1.370338439941406250e+00
1.590344390869140625e+02,1.896370697021484375e+02,1.370338439941406250e+00
1.591163635253906250e+02,1.897612304687500000e+02,1.370338439941406250e+00
1.591982879638671875e+02,1.898854064941406250e+02,1.370338439941406250e+00
1.592801971435546875e+02,1.900095672607421875e+02,1.370338439941406250e+00
1.593621063232421875e+02,1.901337280273437500e+02,1.370338439941406250e+00
1.594440307617187500e+02,1.902578735351562500e+02,1.370338439941406250e+00
1.595259552001953125e+02,1.903820495605468750e+02,1.370338439941406250e+00
1.596078796386718750e+02,1.905062103271484375e+02,1.370338439941406250e+00
1.596897888183593750e+02,1.906303710937500000e+02,1.370338439941406250e+00
1.597717132568359375e+02,1.907545318603515625e+02,1.370338439941406250e+00
1.598536376953125000e+02,1.908786926269531250e+02,1.370338439941406250e+00
1.599355468750000000e+02,1.910028686523437500e+02,1.370338559150695801e+00
1.600174713134765625e+02,1.911270294189453125e+02,1.370338439941406250e+00
1.600993957519531250e+02,1.912511749267578125e+02,1.370338439941406250e+00
1.601813049316406250e+02,1.913753509521484375e+02,1.370338439941406250e+00
1.602632141113281250e+02,1.914995117187500000e+02,1.370338439941406250e+00
1.603451385498046875e+02,1.916236724853515625e+02,1.370338439941406250e+00
1.604270629882812500e+02,1.917478332519531250e+02,1.370338439941406250e+00
1.605089874267578125e+02,1.918719940185546875e+02,1.370338439941406250e+00
1.605909118652343750e+02,1.919961547851562500e+02,1.370338439941406250e+00
1.606728210449218750e+02,1.921203308105468750e+02,1.370338439941406250e+00
1.607547302246093750e+02,1.922444763183593750e+02,1.370338439941406250e+00
1.608366699218750000e+02,1.923686523437500000e+02,1.370338439941406250e+00
1.609185791015625000e+02,1.924927978515625000e+02,1.370338439941406250e+00
1.610004882812500000e+02,1.926169738769531250e+02,1.370338439941406250e+00
1.610824127197265625e+02,1.927411346435546875e+02,1.370338439941406250e+00
1.611643371582031250e+02,1.928652954101562500e+02,1.370338439941406250e+00
1.612462463378906250e+02,1.929894714355468750e+02,1.370338439941406250e+00
1.613281860351562500e+02,1.931136169433593750e+02,1.370338439941406250e+00
1.614100952148437500e+02,1.932377777099609375e+02,1.370338439941406250e+00
1.614920043945312500e+02,1.933619384765625000e+02,1.370338439941406250e+00
1.615739288330078125e+02,1.934861145019531250e+02,1.370338439941406250e+00
1.616558532714843750e+02,1.936102752685546875e+02,1.370338559150695801e+00
1.617377624511718750e+02,1.937344360351562500e+02,1.370338559150695801e+00
1.618196868896484375e+02,1.938585968017578125e+02,1.370338559150695801e+00
1.619016113281250000e+02,1.939827575683593750e+02,1.370338439941406250e+00
1.619835205078125000e+02,1.941069183349609375e+02,1.370338559150695801e+00
1.620654449462890625e+02,1.942310791015625000e+02,1.370338559150695801e+00
1.621473541259765625e+02,1.943552551269531250e+02,1.370338439941406250e+00
1.622292785644531250e+02,1.944794158935546875e+02,1.370338559150695801e+00
1.623112030029296875e+02,1.946035766601562500e+02,1.370338439941406250e+00
1.623931274414062500e+02,1.947277374267578125e+02,1.370338559150695801e+00
1.624750366210937500e+02,1.948518981933593750e+02,1.370338559150695801e+00
1.625569610595703125e+02,1.949760589599609375e+02,1.370338439941406250e+00
1.626388702392578125e+02,1.951002197265625000e+02,1.370338559150695801e+00
1.627207946777343750e+02,1.952243804931640625e+02,1.370338559150695801e+00
1.628027038574218750e+02,1.953485565185546875e+02,1.370338559150695801e+00
1.628846435546875000e+02,1.954727172851562500e+02,1.370338559150695801e+00
1.629665527343750000e+02,1.955968780517578125e+02,1.370338559150695801e+00
1.630484619140625000e+02,1.957210235595703125e+02,1.370338559150695801e+00
1.631303863525390625e+02,1.958451995849609375e+02,1.370338559150695801e+00
1.632123107910156250e+02,1.959693603515625000e+02,1.370338439941406250e+00
1.632942352294921875e+02,1.960935211181640625e+02,1.370338559150695801e+00
1.633761444091796875e+02,1.962176818847656250e+02,1.370338559150695801e+00
1.634580535888671875e+02,1.963418426513671875e+02,1.370338559150695801e+00
1.635555114746093750e+02,1.964538116455078125e+02,1.370338559150695801e+00
1.636567077636718750e+02,1.965628356933593750e+02,1.370338559150695801e+00
1.637579193115234375e+02,1.966718597412109375e+02,1.370338559150695801e+00
1.638591003417968750e+02,1.967808837890625000e+02,1.370338559150695801e+00
1.639603118896484375e+02,1.968899078369140625e+02,1.370338559150695801e+00
1.640615234375000000e+02,1.969989013671875000e+02,1.370338439941406250e+00
1.641627197265625000e+02,1.971079406738281250e+02,1.370338559150695801e+00
1.642639160156250000e+02,1.972169494628906250e+02,1.370338439941406250e+00
1.643651123046875000e+02,1.973259735107421875e+02,1.370338559150695801e+00
1.644663085937500000e+02,1.974349975585937500e+02,1.370338559150695801e+00
1.645675201416015625e+02,1.975440216064453125e+02,1.370338559150695801e+00
1.646687316894531250e+02,1.976530303955078125e+02,1.370338559150695801e+00
1.647699279785156250e+02,1.977620544433593750e+02,1.370338559150695801e+00
1.648711242675781250e+02,1.978710632324218750e+02,1.370338559150695801e+00
1.649723205566406250e+02,1.979801025390625000e+02,1.370338559150695801e+00
1.650735321044921875e+02,1.980891113281250000e+02,1.370338559150695801e+00
1.651747283935546875e+02,1.981981506347656250e+02,1.370338559150695801e+00
1.652759246826171875e+02,1.983071594238281250e+02,1.370338439941406250e+00
1.653771362304687500e+02,1.984161682128906250e+02,1.370338439941406250e+00
1.654783325195312500e+02,1.985251922607421875e+02,1.370338439941406250e+00
1.655795288085937500e+02,1.986342163085937500e+02,1.370338439941406250e+00
1.656807250976562500e+02,1.987432250976562500e+02,1.370338439941406250e+00
1.657819366455078125e+02,1.988522491455078125e+02,1.370338439941406250e+00
1.658831329345703125e+02,1.989612731933593750e+02,1.370338439941406250e+00
1.659843444824218750e+02,1.990702972412109375e+02,1.370338439941406250e+00
1.660855407714843750e+02,1.991793212890625000e+02,1.370338439941406250e+00
1.661867370605468750e+02,1.992883300781250000e+02,1.370338439941406250e+00
1.662879486083984375e+02,1.993973388671875000e+02,1.370338439941406250e+00
1.663891448974609375e+02,1.995063781738281250e+02,1.370338439941406250e+00
1.664903411865234375e+02,1.996153869628906250e+02,1.370338439941406250e+00
1.665915527343750000e+02,1.997244110107421875e+02,1.370338439941406250e+00
1.666927490234375000e+02,1.998334350585937500e+02,1.370338439941406250e+00
1.667939453125000000e+02,1.999424438476562500e+02,1.370338439941406250e+00
1.668951416015625000e+02,2.000514831542968750e+02,1.370338439941406250e+00
1.669963531494140625e+02,2.001604919433593750e+02,1.370338439941406250e+00
1.670975494384765625e+02,2.002695007324218750e+02,1.370338439941406250e+00
1.671987609863281250e+02,2.003785247802734375e+02,1.370338439941406250e+00
1.672999572753906250e+02,2.004875488281250000e+02,1.370338439941406250e+00
1.674011535644531250e+02,2.005965728759765625e+02,1.370338439941406250e+00
1.675023651123046875e+02,2.007055969238281250e+02,1.370338439941406250e+00
1.676035461425781250e+02,2.008146057128906250e+02,1.370338439941406250e+00
1.677047576904296875e+02,2.009236297607421875e+02,1.370338439941406250e+00
1.678059692382812500e+02,2.010326538085937500e+02,1.370338559150695801e+00
1.679071655273437500e+02,2.011416625976562500e+02,1.370338439941406250e+00
1.680083618164062500e+02,2.012506866455078125e+02,1.370338439941406250e+00
1.681095581054687500e+02,2.013597106933593750e+02,1.370338439941406250e+00
1.682107696533203125e+02,2.014687194824218750e+02,1.370338439941406250e+00
1.683119812011718750e+02,2.015777435302734375e+02,1.370338439941406250e+00
1.684131622314453125e+02,2.016867675781250000e+02,1.370338439941406250e+00
1.685143737792968750e+02,2.017957916259765625e+02,1.370338439941406250e+00
1.686155700683593750e+02,2.019048156738281250e+02,1.370338439941406250e+00
1.687167663574218750e+02,2.020138244628906250e+02,1.370338439941406250e+00
1.688312683105468750e+02,2.021075134277343750e+02,1.370338439941406250e+00
1.689535980224609375e+02,2.021921234130859375e+02,1.370338439941406250e+00
1.690759277343750000e+02,2.022767639160156250e+02,1.370338439941406250e+00
1.691982727050781250e+02,2.023613739013671875e+02,1.370338439941406250e+00
1.693206176757812500e+02,2.024459991455078125e+02,1.370338439941406250e+00
1.694429321289062500e+02,2.025306243896484375e+02,1.370338439941406250e+00
1.695652770996093750e+02,2.026152343750000000e+02,1.370338439941406250e+00
1.696876220703125000e+02,2.026998596191406250e+02,1.370338439941406250e+00
1.698099517822265625e+02,2.027844848632812500e+02,1.370338439941406250e+00
1.699322814941406250e+02,2.028690948486328125e+02,1.370338439941406250e+00
1.700546264648437500e+02,2.029537200927734375e+02,1.370338439941406250e+00
1.701769714355468750e+02,2.030383300781250000e+02,1.370338439941406250e+00
1.702993011474609375e+02,2.031229553222656250e+02,1.370338439941406250e+00
1.704216308593750000e+02,2.032075805664062500e+02,1.370338439941406250e+00
1.705439758300781250e+02,2.032922058105468750e+02,1.370338439941406250e+00
1.706663208007812500e+02,2.033768310546875000e+02,1.370338439941406250e+00
1.707886505126953125e+02,2.034614562988281250e+02,1.370338439941406250e+00
1.709109802246093750e+02,2.035460815429687500e+02,1.370338439941406250e+00
1.710333251953125000e+02,2.036306915283203125e+02,1.370338439941406250e+00
1.711556549072265625e+02,2.037153167724609375e+02,1.370338439941406250e+00
1.712779998779296875e+02,2.037999267578125000e+02,1.370338439941406250e+00
1.714003295898437500e+02,2.038845520019531250e+02,1.370338439941406250e+00
1.715226745605468750e+02,2.039691772460937500e+02,1.370338439941406250e+00
1.716450195312500000e+02,2.040538024902343750e+02,1.370338439941406250e+00
1.717673339843750000e+02,2.041384277343750000e+02,1.370338439941406250e+00
1.718896789550781250e+02,2.042230529785156250e+02,1.370338439941406250e+00
1.720120239257812500e+02,2.043076629638671875e+02,1.370338439941406250e+00
1.721343536376953125e+02,2.043922729492187500e+02,1.370338439941406250e+00
1.722566833496093750e+02,2.044768981933593750e+02,1.370338439941406250e+00
1.723790283203125000e+02,2.045615234375000000e+02,1.370338439941406250e+00
1.725013732910156250e+02,2.046461486816406250e+02,1.370338439941406250e+00
1.726236877441406250e+02,2.047307739257812500e+02,1.370338439941406250e+00
1.727460327148437500e+02,2.048153839111328125e+02,1.370338439941406250e+00
1.728683776855468750e+02,2.049000091552734375e+02,1.370338439941406250e+00
1.729907226562500000e+02,2.049846343994140625e+02,1.370338439941406250e+00
1.731130371093750000e+02,2.050692443847656250e+02,1.370338439941406250e+00
1.732353820800781250e+02,2.051538696289062500e+02,1.370338439941406250e+00
1.733577270507812500e+02,2.052384948730468750e+02,1.370338439941406250e+00
1.734800567626953125e+02,2.053231048583984375e+02,1.370338439941406250e+00
1.736023864746093750e+02,2.054077453613281250e+02,1.370338439941406250e+00
1.737247314453125000e+02,2.054923706054687500e+02,1.370338439941406250e+00
1.738470611572265625e+02,2.055769653320312500e+02,1.370338439941406250e+00
1.739694061279296875e+02,2.056616058349609375e+02,1.370338439941406250e+00
1.740917358398437500e+02,2.057462310791015625e+02,1.370338439941406250e+00
1.742140808105468750e+02,2.058308410644531250e+02,1.370338439941406250e+00
1.743364105224609375e+02,2.059154663085937500e+02,1.370338439941406250e+00
1.744587554931640625e+02,2.060000915527343750e+02,1.370338439941406250e+00
1.745874023437500000e+02,2.060727844238281250e+02,1.370338439941406250e+00
1.747262268066406250e+02,2.061261749267578125e+02,1.370338439941406250e+00
1.748650817871093750e+02,2.061795654296875000e+02,1.370338439941406250e+00
1.750039062500000000e+02,2.062329559326171875e+02,1.370338439941406250e+00
1.751427612304687500e+02,2.062863464355468750e+02,1.370338439941406250e+00
1.752815856933593750e+02,2.063397369384765625e+02,1.370338439941406250e+00
1.754204254150390625e+02,2.063931274414062500e+02,1.370338439941406250e+00
1.755592651367187500e+02,2.064465179443359375e+02,1.370338439941406250e+00
1.756981048583984375e+02,2.064999084472656250e+02,1.370338439941406250e+00
1.758369445800781250e+02,2.065532989501953125e+02,1.370338439941406250e+00
1.759757843017578125e+02,2.066066894531250000e+02,1.370338439941406250e+00
1.761146240234375000e+02,2.066600799560546875e+02,1.370338439941406250e+00
1.762534637451171875e+02,2.067134704589843750e+02,1.370338439941406250e+00
1.763923034667968750e+02,2.067668609619140625e+02,1.370338439941406250e+00
1.765311431884765625e+02,2.068202514648437500e+02,1.370338439941406250e+00
1.766699829101562500e+02,2.068736267089843750e+02,1.370338439941406250e+00
1.768088226318359375e+02,2.069270324707031250e+02,1.370338439941406250e+00
1.769476623535156250e+02,2.069804077148437500e+02,1.370338439941406250e+00
1.770865020751953125e+02,2.070338134765625000e+02,1.370338439941406250e+00
1.772253417968750000e+02,2.070871887207031250e+02,1.370338439941406250e+00
1.773641815185546875e+02,2.071405944824218750e+02,1.370338439941406250e+00
1.775030212402343750e+02,2.071939697265625000e+02,1.370338439941406250e+00
1.776418762207031250e+02,2.072473754882812500e+02,1.370338439941406250e+00
1.777807006835937500e+02,2.073007507324218750e+02,1.370338439941406250e+00
1.779195556640625000e+02,2.073541564941406250e+02,1.370338439941406250e+00
1.780583801269531250e+02,2.074075317382812500e+02,1.370338439941406250e+00
1.781972351074218750e+02,2.074609375000000000e+02,1.370338439941406250e+00
1.783360595703125000e+02,2.075143127441406250e+02,1.370338439941406250e+00
1.784749145507812500e+02,2.075677032470703125e+02,1.370338439941406250e+00
1.786137390136718750e+02,2.076210937500000000e+02,1.370338439941406250e+00
1.787525939941406250e+02,2.076744995117187500e+02,1.370338439941406250e+00
1.788914184570312500e+02,2.077278747558593750e+02,1.370338439941406250e+00
1.790302581787109375e+02,2.077812805175781250e+02,1.370338439941406250e+00
1.791690979003906250e+02,2.078346710205078125e+02,1.370338439941406250e+00
1.793079528808593750e+02,2.078880462646484375e+02,1.370338439941406250e+00
1.794467773437500000e+02,2.079414367675781250e+02,1.370338439941406250e+00
1.795856323242187500e+02,2.079948425292968750e+02,1.370338439941406250e+00
1.797244567871093750e+02,2.080482177734375000e+02,1.370338439941406250e+00
1.798633117675781250e+02,2.081016235351562500e+02,1.370338439941406250e+00
1.800021362304687500e+02,2.081550140380859375e+02,1.370338439941406250e+00
1.801409759521484375e+02,2.082083892822265625e+02,1.370338439941406250e+00
1.802798309326171875e+02,2.082617797851562500e+02,1.370338439941406250e+00
1.804186553955078125e+02,2.083151855468750000e+02,1.370338439941406250e+00
1.805575103759765625e+02,2.083685607910156250e+02,1.370338439941406250e+00
1.806963348388671875e+02,2.084219512939453125e+02,1.370338439941406250e+00
1.808390045166015625e+02,2.084607849121093750e+02,1.370338439941406250e+00
1.809861602783203125e+02,2.084825744628906250e+02,1.370338439941406250e+00
1.811333007812500000e+02,2.085043487548828125e+02,1.370338439941406250e+00
1.812804565429687500e+02,2.085261383056640625e+02,1.370338439941406250e+00
1.814276123046875000e+02,2.085479431152343750e+02,1.370338439941406250e+00
1.815747528076171875e+02,2.085697174072265625e+02,1.370338439941406250e+00
1.817218933105468750e+02,2.085915069580078125e+02,1.370338559150695801e+00
1.818690490722656250e+02,2.086132965087890625e+02,1.370338439941406250e+00
1.820162048339843750e+02,2.086350708007812500e+02,1.370338439941406250e+00
1.821633300781250000e+02,2.086568756103515625e+02,1.370338439941406250e+00
1.823104858398437500e+02,2.086786499023437500e+02,1.370338439941406250e+00
1.824576263427734375e+02,2.087004394531250000e+02,1.370338439941406250e+00
1.826047821044921875e+02,2.087222290039062500e+02,1.370338439941406250e+00
1.827519226074218750e+02,2.087440185546875000e+02,1.370338439941406250e+00
1.828990783691406250e+02,2.087658081054687500e+02,1.370338439941406250e+00
1.830462188720703125e+02,2.087875976562500000e+02,1.370338439941406250e+00
1.831933593750000000e+02,2.088093719482421875e+02,1.370338439941406250e+00
1.833405151367187500e+02,2.088311767578125000e+02,1.370338439941406250e+00
1.834876708984375000e+02,2.088529510498046875e+02,1.370338439941406250e+00
1.836347961425781250e+02,2.088747253417968750e+02,1.370338439941406250e+00
1.837819519042968750e+02,2.088965301513671875e+02,1.370338439941406250e+00
1.839291076660156250e+02,2.089183044433593750e+02,1.370338439941406250e+00
1.840762634277343750e+02,2.089400939941406250e+02,1.370338439941406250e+00
1.842233886718750000e+02,2.089618835449218750e+02,1.370338439941406250e+00
1.843705444335937500e+02,2.089836730957031250e+02,1.370338439941406250e+00
1.845177001953125000e+02,2.090054626464843750e+02,1.370338439941406250e+00
1.846648406982421875e+02,2.090272521972656250e+02,1.370338439941406250e+00
1.848119812011718750e+02,2.090490417480468750e+02,1.370338439941406250e+00
1.849591369628906250e+02,2.090708312988281250e+02,1.370338439941406250e+00
1.851062927246093750e+02,2.090926208496093750e+02,1.370338559150695801e+00
1.852534332275390625e+02,2.091143951416015625e+02,1.370338439941406250e+00
1.854005737304687500e+02,2.091361846923828125e+02,1.370338559150695801e+00
1.855477294921875000e+02,2.091579589843750000e+02,1.370338559150695801e+00
1.856948699951171875e+02,2.091797637939453125e+02,1.370338559150695801e+00
1.858420257568359375e+02,2.092015533447265625e+02,1.370338559150695801e+00
1.859891662597656250e+02,2.092233276367187500e+02,1.370338439941406250e+00
1.861363220214843750e+02,2.092451171875000000e+02,1.370338439941406250e+00
1.862834625244140625e+02,2.092669067382812500e+02,1.370338559150695801e+00
1.864306182861328125e+02,2.092886962890625000e+02,1.370338559150695801e+00
1.865777587890625000e+02,2.093104858398437500e+02,1.370338559150695801e+00
1.867248992919921875e+02,2.093322601318359375e+02,1.370338559150695801e+00
1.868720397949218750e+02,2.093540496826171875e+02,1.370338559150695801e+00
1.870191955566406250e+02,2.093758544921875000e+02,1.370338439941406250e+00
1.871663513183593750e+02,2.093976287841796875e+02,1.370338559150695801e+00
1.873134918212890625e+02,2.094194183349609375e+02,1.370338559150695801e+00
1.874609985351562500e+02,2.094347686767578125e+02,1.370338559150695801e+00
1.876096649169921875e+02,2.094296569824218750e+02,1.370338559150695801e+00
1.877583312988281250e+02,2.094245758056640625e+02,1.370338559150695801e+00
1.879069824218750000e+02,2.094194793701171875e+02,1.370338559150695801e+00
1.880556640625000000e+02,2.094143829345703125e+02,1.370338559150695801e+00
1.882043304443359375e+02,2.094092864990234375e+02,1.370338559150695801e+00
1.883529968261718750e+02,2.094041748046875000e+02,1.370338559150695801e+00
1.885016479492187500e+02,2.093990783691406250e+02,1.370338559150695801e+00
1.886503143310546875e+02,2.093939819335937500e+02,1.370338559150695801e+00
1.887989807128906250e+02,2.093888854980468750e+02,1.370338559150695801e+00
1.889476318359375000e+02,2.093837890625000000e+02,1.370338439941406250e+00
1.890963134765625000e+02,2.093786926269531250e+02,1.370338559150695801e+00
1.892449798583984375e+02,2.093735961914062500e+02,1.370338559150695801e+00
